TimeStamp,Time,Date,TimeSinceLastEvent,PupilTime,UnityToPupilTimeOffset,GameId,RightControllerMain,MirrorEffect,EyePatch,PrismEffect,DualTask,HitPositionWorldX,HitPositionWorldY,HitPositionWorldZ,ControllerSmoothed,ControllerAimAssistState,LastShotControllerRawPointingDirectionX,LastShotControllerRawPointingDirectionY,LastShotControllerRawPointingDirectionZ,LastShotControllerFilteredPointingDirectionX,LastShotControllerFilteredPointingDirectionY,LastShotControllerFilteredPointingDirectionZ,ParticipantId,TestId,GameState,GameDuration,GameSpeed,GameTimeSpent,GameTimeLeft,WallRowCount,WallColumnCount,WallSizeX,WallSizeY,WallSizeZ,WallCurveRatioX,WallCurveRatioY,PlayedPattern,Event,EventType,MolePositionWorldX,MolePositionWorldY,MolePositionWorldZ,MolePositionLocalX,MolePositionLocalY,MolePositionLocalZ,MoleLifeTime,MoleActivatedDuration,MoleId,MoleIndexX,MoleIndexY,MoleNormalizedIndexX,MoleNormalizedIndexY,MoleSurfaceHitLocationX,MoleSurfaceHitLocationY,RightControllerPosWorldX,RightControllerPosWorldY,RightControllerPosWorldZ,RightControllerRotEulerX,RightControllerRotEulerY,RightControllerRotEulerZ,RightControllerPosTravelX,RightControllerPosTravelY,RightControllerPosTravelZ,RightControllerRotTravelX,RightControllerRotTravelY,RightControllerRotTravelZ,HeadCameraPosWorldX,HeadCameraPosWorldY,HeadCameraPosWorldZ,HeadCameraRotEulerX,HeadCameraRotEulerY,HeadCameraRotEulerZ,HeadCameraRotTravelX,HeadCameraRotTravelY,HeadCameraRotTravelZ,LeftControllerPosWorldX,LeftControllerPosWorldY,LeftControllerPosWorldZ,LeftControllerRotEulerX,LeftControllerRotEulerY,LeftControllerRotEulerZ,LeftControllerPosTravelX,LeftControllerPosTravelY,LeftControllerPosTravelZ,LeftControllerRotTravelX,LeftControllerRotTravelY,LeftControllerRotTravelZ,LeftControllerLaserPosWorldX,LeftControllerLaserPosWorldY,LeftControllerLaserPosWorldZ,LeftControllerLaserRotEulerX,LeftControllerLaserRotEulerY,LeftControllerLaserRotEulerZ,LeftControllerLaserPosTravelX,LeftControllerLaserPosTravelY,LeftControllerLaserPosTravelZ,RightControllerLaserPosWorldX,RightControllerLaserPosWorldY,RightControllerLaserPosWorldZ,RightControllerLaserRotEulerX,RightControllerLaserRotEulerY,RightControllerLaserRotEulerZ,RightControllerLaserPosTravelX,RightControllerLaserPosTravelY,RightControllerLaserPosTravelZ,CurrentMoleToHitId,CurrentMoleToHitIndexX,CurrentMoleToHitIndexY,CurrentMoleToHitPositionWorldX,CurrentMoleToHitPositionWorldY,CurrentMoleToHitPositionWorldZ,CurrentMoleToHitPositionLocalX,CurrentMoleToHitPositionLocalY,CurrentMoleToHitPositionLocalZ,ClosestActiveMoleDistanceX,ClosestActiveMoleDistanceY
2020-03-16 10:16:30.2351,10:16:30.2351,2020-03-16,0.0000,91147.321072,90941.4679877118,0020200316101306,False,True,None,0.0000,False,NULL,NULL,NULL,True,None,-0.3730,0.5000,0.7815,-0.3705,0.4999,0.7828,1,1,Playing,153.5000,Normal,94.6167,58.8833,7,9,5.0000,3.2000,3.0000,0.6000,0.4000,rtii,Expired Mole Hit,MoleEvent,-2.7880,4.2011,5.2065,-2.7880,2.3511,4.6565,3.5000,NULL,0206,2,6,0.1111,1.0000,-0.1430,-0.1507,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2020-03-16 10:16:31.5132,10:16:31.5132,2020-03-16,1.2731,91148.599505,90941.4679877118,0020200316101306,False,True,None,0.0000,False,NULL,NULL,NULL,True,None,-0.2659,0.1040,0.9584,-0.2623,0.1075,0.9590,1,1,Playing,153.5000,Normal,95.8899,57.6101,7,9,5.0000,3.2000,3.0000,0.6000,0.4000,rtii,Pointer Shoot,PointerEvent,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2020-03-16 10:16:31.5152,10:16:31.5152,2020-03-16,0.0000,91148.601451,90941.4679877118,0020200316101306,False,True,None,0.0000,False,NULL,NULL,NULL,True,None,-0.2659,0.1040,0.9584,-0.2623,0.1075,0.9590,1,1,Playing,153.5000,Normal,95.8899,57.6101,7,9,5.0000,3.2000,3.0000,0.6000,0.4000,rtii,Mole Hit,MoleEvent,-2.0833,1.3487,6.1244,-2.0833,-0.5013,5.5744,3.5000,1.6414,0303,3,3,0.2222,0.4000,-0.1059,0.0990,-0.6593,0.8209,0.4906,354.0306,344.4932,1.0962,0.2753,0.2345,0.0480,32.5761,41.3810,22.6551,-0.4706,1.2507,0.0442,359.3487,349.9972,357.2517,13.6253,5.7825,3.0498,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-2.1864,1.4466,6.0742,354.0306,344.4932,1.0962,4.1611,3.6681,2.7084,0303,3,3,-2.0833,1.3487,6.1244,-2.0833,-0.5013,5.5744,NULL,NULL
2020-03-16 10:16:33.3831,10:16:33.3831,2020-03-16,1.8877,91150.469425,90941.4679877118,0020200316101306,False,True,None,0.0000,False,NULL,NULL,NULL,True,None,-0.2659,0.1040,0.9584,-0.2623,0.1075,0.9590,1,1,Playing,153.5000,Normal,97.7571,55.7430,7,9,5.0000,3.2000,3.0000,0.6000,0.4000,rtii,Mole Spawned,MoleEvent,-3.3709,2.3513,5.2897,-3.3709,0.5013,4.7397,3.5000,NULL,0104,1,4,0.0000,0.6000,NULL,NULL,-0.4642,0.8713,0.4575,347.6617,4.5940,4.1567,0.2054,0.0749,0.0402,11.5992,381.0155,8.9426,-0.4469,1.2547,0.0412,356.7669,4.1313,356.4041,3.4683,374.2109,2.1331,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0445,2.2448,6.6605,347.6617,4.5940,4.1567,2.5241,1.4300,0.9003,0303,3,3,-2.0833,1.3487,6.1244,-2.0833,-0.5013,5.5744,NULL,NULL
2020-03-16 10:16:35.2892,10:16:35.2892,2020-03-16,1.8866,91152.375917,90941.4679877118,0020200316101306,False,True,None,0.0000,False,NULL,NULL,NULL,True,None,-0.4582,0.2534,0.8520,-0.4487,0.2519,0.8574,1,1,Playing,153.5000,Normal,99.6642,53.8358,7,9,5.0000,3.2000,3.0000,0.6000,0.4000,rtii,Pointer Shoot,PointerEvent,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2020-03-16 10:16:35.2912,10:16:35.2922,2020-03-16,0.0000,91152.378786,90941.4679877118,0020200316101306,False,True,None,0.0000,False,NULL,NULL,NULL,True,None,-0.4582,0.2534,0.8520,-0.4487,0.2519,0.8574,1,1,Playing,153.5000,Normal,99.6642,53.8358,7,9,5.0000,3.2000,3.0000,0.6000,0.4000,rtii,Mole Hit,MoleEvent,-3.3709,2.3513,5.2897,-3.3709,0.5013,4.7397,3.5000,1.9072,0104,1,4,0.0000,0.6000,0.0190,-0.0352,-0.8319,0.9012,0.5005,345.3211,331.7271,359.5077,0.4025,0.0623,0.0886,15.9136,420.0487,1102.1290,-0.4855,1.2595,0.0274,354.1508,338.3769,358.7870,4.3338,385.7618,4.7894,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-3.3475,2.3136,5.3080,345.3211,331.7271,359.5077,6.4928,1.7725,2.4295,0104,1,4,-3.3709,2.3513,5.2897,-3.3709,0.5013,4.7397,NULL,NULL
2020-03-16 10:16:40.4107,10:16:40.4107,2020-03-16,5.1403,91157.496961,90941.4679877118,0020200316101306,False,True,None,0.0000,False,NULL,NULL,NULL,True,None,-0.4582,0.2534,0.8520,-0.4487,0.2519,0.8574,1,1,Playing,153.5000,Normal,104.7811,48.7189,7,9,5.0000,3.2000,3.0000,0.6000,0.4000,rtii,Mole Spawned,MoleEvent,2.7880,3.3225,5.5688,2.7880,1.4725,5.0188,3.5000,NULL,0905,9,5,0.8889,0.8000,NULL,NULL,-0.5683,0.9010,0.4415,343.6661,1.1306,2.8300,0.3161,0.0588,0.0711,13.7156,397.1209,2536.6890,-0.4484,1.2588,0.0315,354.5009,2.1636,356.6831,6.7209,397.8315,5.8053,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.4487,2.7092,6.5920,343.6661,1.1306,2.8300,3.8046,1.8260,1.9279,0104,1,4,-3.3709,2.3513,5.2897,-3.3709,0.5013,4.7397,NULL,NULL
2020-03-16 10:16:42.2030,10:16:42.2030,2020-03-16,1.7752,91159.289128,90941.4679877118,0020200316101306,False,True,None,0.0000,False,NULL,NULL,NULL,True,None,0.4480,0.3675,0.8150,0.4506,0.3641,0.8151,1,1,Playing,153.5000,Normal,106.5797,46.9203,7,9,5.0000,3.2000,3.0000,0.6000,0.4000,rtii,Pointer Shoot,PointerEvent,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2020-03-16 10:16:42.2050,10:16:42.2050,2020-03-16,0.0000,91159.291175,90941.4679877118,0020200316101306,False,True,None,0.0000,False,NULL,NULL,NULL,True,None,0.4480,0.3675,0.8150,0.4506,0.3641,0.8151,1,1,Playing,153.5000,Normal,106.5797,46.9203,7,9,5.0000,3.2000,3.0000,0.6000,0.4000,rtii,Mole Hit,MoleEvent,2.7880,3.3225,5.5688,2.7880,1.4725,5.0188,3.5000,1.7985,0905,9,5,0.8889,0.8000,-0.1374,-0.0146,-0.2525,0.9619,0.4272,338.4403,28.7952,358.3507,0.3231,0.0783,0.0419,12.3232,751.4216,371.5299,-0.4284,1.2593,0.0270,353.5297,14.7054,353.2003,3.0979,13.7446,4.2339,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.6467,3.3043,5.6714,338.4403,28.7952,358.3507,3.4412,1.5047,1.8054,0905,9,5,2.7880,3.3225,5.5688,2.7880,1.4725,5.0188,NULL,NULL
2020-03-16 10:16:43.9347,10:16:43.9347,2020-03-16,1.7426,91161.020709,90941.4679877118,0020200316101306,False,True,None,0.0000,False,NULL,NULL,NULL,True,None,0.4480,0.3675,0.8150,0.4506,0.3641,0.8151,1,1,Playing,153.5000,Normal,108.2983,45.2017,7,9,5.0000,3.2000,3.0000,0.6000,0.4000,rtii,Mole Spawned,MoleEvent,0.4355,3.3225,6.3229,0.4355,1.4725,5.7729,3.5000,NULL,0605,6,5,0.5556,0.8000,NULL,NULL,-0.4894,0.9111,0.4445,342.7532,3.7145,7.0265,0.2659,0.0572,0.0463,7.3856,31.5591,374.5154,-0.4416,1.2610,0.0278,352.7243,5.4885,354.6366,3.7397,10.6637,2.7686,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0883,2.8181,6.5709,342.7532,3.7145,7.0265,3.3918,1.0528,1.6267,0905,9,5,2.7880,3.3225,5.5688,2.7880,1.4725,5.0188,NULL,NULL
2020-03-16 10:16:44.8269,10:16:44.8269,2020-03-16,0.8826,91161.912984,90941.4679877118,0020200316101306,False,True,None,0.0000,False,NULL,NULL,NULL,True,None,0.1356,0.4011,0.9060,0.1390,0.3975,0.9070,1,1,Playing,153.5000,Normal,109.2049,44.2951,7,9,5.0000,3.2000,3.0000,0.6000,0.4000,rtii,Pointer Shoot,PointerEvent,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2020-03-16 10:16:44.8289,10:16:44.8289,2020-03-16,0.0000,91161.914782,90941.4679877118,0020200316101306,False,True,None,0.0000,False,NULL,NULL,NULL,True,None,0.1356,0.4011,0.9060,0.1390,0.3975,0.9070,1,1,Playing,153.5000,Normal,109.2049,44.2951,7,9,5.0000,3.2000,3.0000,0.6000,0.4000,rtii,Mole Hit,MoleEvent,0.4355,3.3225,6.3229,0.4355,1.4725,5.7729,3.5000,0.9066,0605,6,5,0.5556,0.8000,-0.0060,0.1845,-0.4613,0.9591,0.4447,336.3553,8.5095,4.2448,0.0449,0.0509,0.0100,6.8433,8.0941,5.2868,-0.4426,1.2612,0.0291,352.6510,5.1388,354.9973,1.3905,1.9133,1.0151,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.4281,3.5029,6.2499,336.3553,8.5095,4.2448,0.7927,0.7320,0.3612,0605,6,5,0.4355,3.3225,6.3229,0.4355,1.4725,5.7729,NULL,NULL
2020-03-16 10:16:47.4239,10:16:47.4239,2020-03-16,2.6137,91164.511111,90941.4679877118,0020200316101306,False,True,None,0.0000,False,NULL,NULL,NULL,True,None,0.1356,0.4011,0.9060,0.1390,0.3975,0.9070,1,1,Playing,153.5000,Normal,111.8040,41.6960,7,9,5.0000,3.2000,3.0000,0.6000,0.4000,rtii,Mole Spawned,MoleEvent,-2.0833,3.3225,5.9374,-2.0833,1.4725,5.3874,3.5000,NULL,0305,3,5,0.2222,0.8000,NULL,NULL,-0.5143,0.9056,0.4381,342.6157,5.4623,4.5659,0.1409,0.0729,0.0296,13.6126,739.1342,14.7540,-0.4528,1.2626,0.0249,351.5246,359.3348,356.1791,3.5306,367.7634,3.3432,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0750,2.8289,6.5690,342.6157,5.4623,4.5659,2.2078,1.4854,0.8398,0605,6,5,0.4355,3.3225,6.3229,0.4355,1.4725,5.7729,NULL,NULL
2020-03-16 10:16:48.7395,10:16:48.7395,2020-03-16,1.2962,91165.825481,90941.4679877118,0020200316101306,False,True,None,0.0000,False,NULL,NULL,NULL,True,None,-0.2501,0.3769,0.8918,-0.2526,0.3725,0.8930,1,1,Playing,153.5000,Normal,113.1148,40.3852,7,9,5.0000,3.2000,3.0000,0.6000,0.4000,rtii,Pointer Shoot,PointerEvent,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2020-03-16 10:16:48.7415,10:16:48.7415,2020-03-16,0.0000,91165.827213,90941.4679877118,0020200316101306,False,True,None,0.0000,False,NULL,NULL,NULL,True,None,-0.2501,0.3769,0.8918,-0.2526,0.3725,0.8930,1,1,Playing,153.5000,Normal,113.1148,40.3852,7,9,5.0000,3.2000,3.0000,0.6000,0.4000,rtii,Mole Hit,MoleEvent,-2.0833,3.3225,5.9374,-2.0833,1.4725,5.3874,3.5000,1.3108,0305,3,5,0.2222,0.8000,-0.1364,-0.0968,-0.6809,0.9566,0.4674,337.8583,344.3325,9.9901,0.2420,0.0602,0.0621,10.9969,394.5234,14.6805,-0.4686,1.2628,0.0241,351.5695,349.9352,357.5707,2.3086,732.0804,3.9973,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-2.2171,3.2219,5.8978,337.8583,344.3325,9.9901,3.8089,1.3354,1.7796,0305,3,5,-2.0833,3.3225,5.9374,-2.0833,1.4725,5.3874,NULL,NULL
2020-03-16 10:16:50.9431,10:16:50.9431,2020-03-16,2.2216,91168.029789,90941.4679877118,0020200316101306,False,True,None,0.0000,False,NULL,NULL,NULL,True,None,-0.2501,0.3769,0.8918,-0.2526,0.3725,0.8930,1,1,Playing,153.5000,Normal,115.3145,38.1855,7,9,5.0000,3.2000,3.0000,0.6000,0.4000,rtii,Mole Spawned,MoleEvent,2.0833,3.3225,5.9374,2.0833,1.4725,5.3874,3.5000,NULL,0805,8,5,0.7778,0.8000,NULL,NULL,-0.5347,0.9085,0.4499,342.7438,1.5338,4.2681,0.2696,0.0697,0.0494,9.6358,396.0453,15.0420,-0.4482,1.2603,0.0279,353.0760,5.1471,357.1626,6.7727,375.1862,2.9342,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.3899,2.8242,6.5715,342.7438,1.5338,4.2681,4.0948,1.0750,1.0370,0305,3,5,-2.0833,3.3225,5.9374,-2.0833,1.4725,5.3874,NULL,NULL
2020-03-16 10:16:52.4006,10:16:52.4006,2020-03-16,1.4419,91169.486563,90941.4679877118,0020200316101306,False,True,None,0.0000,False,NULL,NULL,NULL,True,None,0.3405,0.3553,0.8705,0.3474,0.3501,0.8699,1,1,Playing,153.5000,Normal,116.7783,36.7217,7,9,5.0000,3.2000,3.0000,0.6000,0.4000,rtii,Pointer Shoot,PointerEvent,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2020-03-16 10:16:52.4026,10:16:52.4026,2020-03-16,0.0000,91169.488531,90941.4679877118,0020200316101306,False,True,None,0.0000,False,NULL,NULL,NULL,True,None,0.3405,0.3553,0.8705,0.3474,0.3501,0.8699,1,1,Playing,153.5000,Normal,116.7783,36.7217,7,9,5.0000,3.2000,3.0000,0.6000,0.4000,rtii,Mole Hit,MoleEvent,2.0833,3.3225,5.9374,2.0833,1.4725,5.3874,3.5000,1.4638,0805,8,5,0.7778,0.8000,-0.1941,-0.1111,-0.3662,0.9376,0.4285,339.1873,21.3644,0.7702,0.2036,0.0353,0.0395,7.9575,746.4330,2888.8480,-0.4426,1.2601,0.0271,353.0197,8.0631,355.5724,2.3211,4.6614,2.6332,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.8864,3.2079,6.0692,339.1873,21.3644,0.7702,3.1089,0.9649,1.1064,0805,8,5,2.0833,3.3225,5.9374,2.0833,1.4725,5.3874,NULL,NULL
2020-03-16 10:16:54.4670,10:16:54.4670,2020-03-16,2.0772,91171.553542,90941.4679877118,0020200316101306,False,True,None,0.0000,False,NULL,NULL,NULL,True,None,0.3405,0.3553,0.8705,0.3474,0.3501,0.8699,1,1,Playing,153.5000,Normal,118.8330,34.6670,7,9,5.0000,3.2000,3.0000,0.6000,0.4000,rtii,Mole Spawned,MoleEvent,1.2876,-0.5011,5.8302,1.2876,-2.3511,5.2802,3.5000,NULL,0701,7,1,0.6667,0.0000,NULL,NULL,-0.5302,0.9088,0.4535,343.1136,2.7335,7.7280,0.1950,0.0563,0.0468,9.6781,28.2202,14.7771,-0.4520,1.2630,0.0234,351.0398,1.4896,356.4095,3.5283,731.5429,3.0397,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.2381,2.7621,6.5812,343.1136,2.7335,7.7280,3.0566,1.1916,1.0841,0805,8,5,2.0833,3.3225,5.9374,2.0833,1.4725,5.3874,NULL,NULL
2020-03-16 10:16:56.2216,10:16:56.2216,2020-03-16,1.7418,91173.308348,90941.4679877118,0020200316101306,False,True,None,0.0000,False,NULL,NULL,NULL,True,None,0.2607,-0.1877,0.9470,0.2668,-0.1900,0.9448,1,1,Playing,153.5000,Normal,120.5974,32.9026,7,9,5.0000,3.2000,3.0000,0.6000,0.4000,rtii,Pointer Shoot,PointerEvent,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2020-03-16 10:16:56.2236,10:16:56.2246,2020-03-16,0.0000,91173.310596,90941.4679877118,0020200316101306,False,True,None,0.0000,False,NULL,NULL,NULL,True,None,0.2607,-0.1877,0.9470,0.2668,-0.1900,0.9448,1,1,Playing,153.5000,Normal,120.5974,32.9026,7,9,5.0000,3.2000,3.0000,0.6000,0.4000,rtii,Mole Hit,MoleEvent,1.2876,-0.5011,5.8302,1.2876,-2.3511,5.2802,3.5000,1.7644,0701,7,1,0.6667,0.0000,-0.1140,0.0813,-0.3737,0.6822,0.4351,10.8169,15.3938,1.4485,0.2167,0.3400,0.0425,399.7357,748.2502,1462.9520,-0.4362,1.2287,0.0565,13.0887,9.0611,357.0446,380.2797,8.2575,4.4977,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.1711,-0.4180,5.9062,10.8169,15.3938,1.4485,3.2827,5.0190,2.4886,0701,7,1,1.2876,-0.5011,5.8302,1.2876,-2.3511,5.2802,NULL,NULL
2020-03-16 10:16:57.9688,10:16:57.9688,2020-03-16,1.7653,91175.054779,90941.4679877118,0020200316101306,False,True,None,0.0000,False,NULL,NULL,NULL,True,None,0.2607,-0.1877,0.9470,0.2668,-0.1900,0.9448,1,1,Playing,153.5000,Normal,122.3413,31.1587,7,9,5.0000,3.2000,3.0000,0.6000,0.4000,rtii,Mole Spawned,MoleEvent,-2.0833,2.3513,6.1244,-2.0833,0.5013,5.5744,3.5000,NULL,0304,3,4,0.2222,0.6000,NULL,NULL,-0.5885,0.8590,0.4763,346.2137,355.9494,358.6700,0.4376,0.1783,0.0859,386.7329,404.1240,376.1106,-0.4572,1.2614,0.0233,352.5460,0.7339,357.6595,381.4754,737.4700,3.3470,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1.1361,2.3228,6.3991,346.2137,355.9494,358.6700,4.8586,3.0440,2.2041,0701,7,1,1.2876,-0.5011,5.8302,1.2876,-2.3511,5.2802,NULL,NULL
2020-03-16 10:16:59.4073,10:16:59.4073,2020-03-16,1.4188,91176.493339,90941.4679877118,0020200316101306,False,True,None,0.0000,False,NULL,NULL,NULL,True,None,-0.1939,0.2615,0.9455,-0.1838,0.2653,0.9465,1,1,Playing,153.5000,Normal,123.7815,29.7185,7,9,5.0000,3.2000,3.0000,0.6000,0.4000,rtii,Pointer Shoot,PointerEvent,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2020-03-16 10:16:59.4103,10:16:59.4103,2020-03-16,0.0000,91176.496816,90941.4679877118,0020200316101306,False,True,None,0.0000,False,-1.7969,2.5359,6.3497,True,None,-0.1939,0.2615,0.9455,-0.1838,0.2653,0.9465,1,1,Playing,153.5000,Normal,123.7815,29.7185,7,9,5.0000,3.2000,3.0000,0.6000,0.4000,rtii,Mole Missed,MoleEvent,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-0.6574,0.8914,0.4826,344.8401,348.4109,4.5175,0.3923,0.0541,0.0429,8.2672,765.6027,374.3342,-0.4676,1.2604,0.0242,353.2525,354.7578,359.3046,2.6498,371.4447,725.2351,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1.7949,2.5332,6.3402,344.8401,348.4109,4.5175,4.9369,1.1039,2.7540,0304,3,4,-2.0833,2.3513,6.1244,-2.0833,0.5013,5.5744,0.3644,0.1845
